last,first,pos,num,misses,dz_miss,nz_miss,oz_miss,p1_miss,p2_miss,p3_miss,ot_miss,5v5_miss,ev_miss,pp_miss,sh_miss,miss_for_oi,miss_for_oi_5v5,miss_against_oi,miss_against_oi_5v5,miss_wide,miss_over,miss_post,miss_wrist,miss_slap,miss_snap,miss_back,miss_deflect,miss_tip,miss_wrap,miss_other
HOSSA,MARIAN,R,81,40.0,0.0,0.0,40.0,18.0,8.0,14.0,0.0,26.0,31.0,7.0,2.0,196.0,148.0,200.0,155.0,32.0,6.0,2.0,18.0,9.0,4.0,5.0,1.0,3.0,0.0,0.0
MEDVEDEV,EVGENY,D,82,44.0,0.0,0.0,44.0,10.0,17.0,17.0,0.0,34.0,36.0,8.0,0.0,182.0,152.0,134.0,111.0,43.0,1.0,0.0,12.0,23.0,6.0,1.0,0.0,2.0,0.0,0.0
OESTERLE,JORDAN,D,82,8.0,0.0,0.0,8.0,2.0,3.0,3.0,0.0,6.0,6.0,2.0,0.0,59.0,46.0,64.0,50.0,8.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FOLIGNO,MARCUS,L,82,32.0,1.0,0.0,31.0,11.0,7.0,14.0,0.0,31.0,31.0,0.0,1.0,161.0,147.0,193.0,185.0,24.0,4.0,4.0,17.0,5.0,2.0,3.0,1.0,4.0,0.0,0.0
GOLDOBIN,NIKOLAY,R,82,6.0,0.0,0.0,6.0,1.0,2.0,3.0,0.0,6.0,6.0,0.0,0.0,17.0,17.0,15.0,15.0,5.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
BEAGLE,JAY,C,83,36.0,0.0,0.0,36.0,13.0,16.0,7.0,0.0,31.0,32.0,2.0,2.0,129.0,120.0,157.0,111.0,28.0,5.0,3.0,14.0,2.0,4.0,4.0,2.0,9.0,0.0,1.0
NIETO,MATT,L,83,27.0,0.0,0.0,27.0,9.0,10.0,8.0,0.0,25.0,25.0,0.0,2.0,158.0,150.0,157.0,129.0,25.0,2.0,0.0,14.0,2.0,2.0,3.0,3.0,3.0,0.0,0.0
NOSEK,TOMAS,L,83,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,10.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HEMSKY,ALES,R,83,40.0,1.0,1.0,38.0,13.0,17.0,10.0,0.0,32.0,35.0,5.0,0.0,253.0,204.0,182.0,167.0,35.0,5.0,0.0,23.0,5.0,2.0,3.0,2.0,3.0,0.0,2.0
SISSONS,COLTON,C,84,3.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,3.0,3.0,0.0,0.0,33.0,31.0,27.0,22.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
GRABOVSKI,MIKHAIL,C,84,41.0,0.0,0.0,41.0,18.0,12.0,11.0,0.0,35.0,35.0,6.0,0.0,174.0,151.0,159.0,148.0,36.0,4.0,1.0,18.0,4.0,4.0,1.0,2.0,11.0,0.0,1.0
VARONE,PHILIP,C,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PERREAULT,MATHIEU,C,85,45.0,0.0,1.0,44.0,16.0,19.0,9.0,1.0,35.0,37.0,8.0,0.0,301.0,210.0,156.0,142.0,38.0,7.0,0.0,17.0,6.0,7.0,4.0,5.0,6.0,0.0,0.0
ELLIS,MORGAN,D,85,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MILLER,KEVAN,D,86,36.0,1.0,0.0,35.0,18.0,8.0,10.0,0.0,35.0,35.0,0.0,1.0,195.0,187.0,294.0,227.0,32.0,2.0,2.0,22.0,9.0,4.0,1.0,0.0,0.0,0.0,0.0
NIKITIN,NIKITA,D,86,6.0,0.0,0.0,6.0,3.0,2.0,1.0,0.0,6.0,6.0,0.0,0.0,39.0,38.0,29.0,29.0,6.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
BRICKLEY,CONNOR,L,86,4.0,0.0,0.0,4.0,0.0,1.0,3.0,0.0,4.0,4.0,0.0,0.0,31.0,30.0,36.0,36.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
KULEMIN,NIKOLAY,L,86,28.0,0.0,0.0,28.0,9.0,14.0,5.0,0.0,25.0,28.0,0.0,0.0,171.0,161.0,231.0,178.0,23.0,2.0,3.0,14.0,2.0,3.0,1.0,0.0,8.0,0.0,0.0
TERAVAINEN,TEUVO,L,86,48.0,0.0,0.0,48.0,22.0,13.0,12.0,1.0,37.0,41.0,6.0,1.0,180.0,144.0,190.0,159.0,42.0,3.0,3.0,33.0,6.0,5.0,0.0,0.0,4.0,0.0,0.0
KUCHEROV,NIKITA,R,86,83.0,0.0,0.0,83.0,19.0,37.0,25.0,2.0,53.0,61.0,22.0,0.0,361.0,239.0,232.0,202.0,59.0,18.0,6.0,40.0,19.0,7.0,6.0,1.0,10.0,0.0,0.0
CROSBY,SIDNEY,C,87,96.0,1.0,1.0,94.0,31.0,34.0,27.0,4.0,68.0,74.0,21.0,1.0,373.0,249.0,250.0,212.0,76.0,15.0,5.0,47.0,19.0,10.0,9.0,0.0,11.0,0.0,0.0
DAVIDSON,BRANDON,D,88,39.0,0.0,1.0,38.0,9.0,14.0,15.0,1.0,36.0,38.0,1.0,0.0,161.0,147.0,203.0,132.0,32.0,5.0,2.0,13.0,23.0,3.0,0.0,0.0,0.0,0.0,0.0
BURNS,BRENT,D,88,145.0,2.0,0.0,143.0,43.0,45.0,51.0,6.0,101.0,108.0,35.0,2.0,497.0,326.0,361.0,274.0,120.0,21.0,4.0,41.0,68.0,25.0,5.0,5.0,1.0,0.0,0.0
SCHMIDT,NATE,D,88,46.0,0.0,0.0,46.0,16.0,14.0,15.0,1.0,42.0,45.0,1.0,0.0,234.0,221.0,286.0,238.0,40.0,3.0,3.0,19.0,21.0,5.0,1.0,0.0,0.0,0.0,0.0
TRYAMKIN,NIKITA,D,88,13.0,0.0,0.0,13.0,2.0,6.0,5.0,0.0,12.0,12.0,1.0,0.0,38.0,36.0,49.0,45.0,12.0,1.0,0.0,6.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
VASILEVSKIY,ANDREI,G,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,196.0,256.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCGINN,JAMIE,L,88,58.0,0.0,0.0,58.0,23.0,19.0,16.0,0.0,35.0,41.0,17.0,0.0,243.0,158.0,215.0,198.0,51.0,6.0,1.0,21.0,5.0,8.0,3.0,5.0,16.0,0.0,0.0
PASTRNAK,DAVID,R,88,28.0,0.0,1.0,27.0,8.0,12.0,8.0,0.0,25.0,26.0,2.0,0.0,151.0,135.0,160.0,155.0,20.0,5.0,3.0,19.0,3.0,1.0,0.0,1.0,4.0,0.0,0.0
KANE,PATRICK,R,88,81.0,1.0,0.0,80.0,24.0,31.0,22.0,4.0,52.0,62.0,19.0,0.0,311.0,211.0,226.0,203.0,71.0,7.0,3.0,42.0,19.0,4.0,11.0,0.0,4.0,0.0,1.0
GOODROW,BARCLAY,C,89,5.0,0.0,0.0,5.0,3.0,1.0,1.0,0.0,5.0,5.0,0.0,0.0,22.0,20.0,34.0,29.0,5.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
GAGNER,SAM,C,89,37.0,0.0,1.0,36.0,12.0,17.0,7.0,1.0,31.0,32.0,5.0,0.0,150.0,121.0,110.0,96.0,31.0,3.0,3.0,19.0,5.0,5.0,3.0,4.0,1.0,0.0,0.0
NESTEROV,NIKITA,D,89,30.0,0.0,1.0,29.0,12.0,7.0,11.0,0.0,24.0,24.0,6.0,0.0,166.0,137.0,158.0,146.0,26.0,4.0,0.0,11.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0
JOHNSTON,RYAN,D,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCCORMICK,MAX,L,89,8.0,0.0,0.0,8.0,3.0,1.0,4.0,0.0,8.0,8.0,0.0,0.0,32.0,32.0,50.0,48.0,8.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
BOEDKER,MIKKEL,L,89,68.0,0.0,3.0,65.0,26.0,16.0,25.0,1.0,44.0,44.0,24.0,0.0,318.0,198.0,278.0,241.0,58.0,6.0,4.0,54.0,6.0,2.0,3.0,2.0,1.0,0.0,0.0
COPP,ANDREW,C,9,14.0,0.0,0.0,14.0,5.0,4.0,5.0,0.0,11.0,11.0,0.0,3.0,90.0,85.0,127.0,104.0,10.0,2.0,2.0,8.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0
ZUBRUS,DAINIUS,C,9,16.0,1.0,1.0,14.0,5.0,6.0,5.0,0.0,15.0,16.0,0.0,0.0,95.0,94.0,110.0,90.0,16.0,0.0,0.0,4.0,1.0,1.0,1.0,4.0,4.0,0.0,1.0
CAMPBELL,GREGORY,C,9,26.0,0.0,1.0,25.0,6.0,9.0,11.0,0.0,22.0,22.0,0.0,4.0,108.0,102.0,207.0,149.0,24.0,2.0,0.0,8.0,1.0,8.0,1.0,1.0,6.0,0.0,1.0
TLUSTY,JIRI,C,9,12.0,0.0,0.0,12.0,5.0,4.0,3.0,0.0,11.0,11.0,1.0,0.0,69.0,62.0,56.0,48.0,10.0,2.0,0.0,4.0,0.0,4.0,1.0,0.0,3.0,0.0,0.0
DUCHENE,MATT,C,9,62.0,0.0,3.0,59.0,13.0,31.0,17.0,1.0,46.0,50.0,12.0,0.0,283.0,200.0,271.0,241.0,56.0,3.0,3.0,40.0,2.0,6.0,7.0,2.0,5.0,0.0,0.0
KOIVU,MIKKO,C,9,64.0,0.0,0.0,64.0,23.0,23.0,13.0,5.0,45.0,53.0,11.0,0.0,365.0,242.0,271.0,214.0,56.0,5.0,3.0,28.0,8.0,4.0,14.0,4.0,6.0,0.0,0.0
OTT,STEVE,C,9,6.0,0.0,0.0,6.0,3.0,2.0,1.0,0.0,5.0,5.0,0.0,1.0,48.0,45.0,48.0,32.0,6.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
JOHNSON,TYLER,C,9,65.0,0.0,0.0,65.0,21.0,19.0,23.0,2.0,40.0,45.0,20.0,0.0,286.0,190.0,219.0,168.0,51.0,9.0,5.0,34.0,7.0,6.0,5.0,3.0,10.0,0.0,0.0
ORLOV,DMITRY,D,9,37.0,0.0,1.0,36.0,13.0,11.0,13.0,0.0,34.0,35.0,2.0,0.0,271.0,240.0,234.0,223.0,31.0,3.0,3.0,10.0,15.0,10.0,2.0,0.0,0.0,0.0,0.0
PRUST,BRANDON,L,9,11.0,0.0,0.0,11.0,6.0,2.0,3.0,0.0,9.0,9.0,1.0,1.0,74.0,71.0,96.0,88.0,9.0,1.0,1.0,4.0,0.0,2.0,0.0,1.0,4.0,0.0,0.0
KANE,EVANDER,L,9,91.0,0.0,1.0,90.0,16.0,38.0,31.0,6.0,68.0,75.0,15.0,1.0,283.0,212.0,250.0,199.0,73.0,12.0,6.0,56.0,7.0,16.0,3.0,3.0,6.0,0.0,0.0
FORSBERG,FILIP,L,9,130.0,0.0,1.0,129.0,40.0,50.0,37.0,3.0,97.0,106.0,22.0,2.0,378.0,278.0,208.0,154.0,103.0,17.0,10.0,85.0,13.0,14.0,6.0,1.0,11.0,0.0,0.0
MICHALEK,MILAN,L,9,20.0,0.0,0.0,20.0,11.0,4.0,5.0,0.0,13.0,13.0,7.0,0.0,99.0,61.0,103.0,78.0,18.0,2.0,0.0,6.0,1.0,0.0,1.0,9.0,3.0,0.0,0.0
DUPUIS,PASCAL,L,9,11.0,0.0,0.0,11.0,1.0,8.0,2.0,0.0,10.0,11.0,0.0,0.0,37.0,33.0,68.0,46.0,11.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
TIKHONOV,VIKTOR,R,9,23.0,0.0,0.0,23.0,6.0,9.0,8.0,0.0,16.0,18.0,5.0,0.0,92.0,73.0,103.0,98.0,19.0,4.0,0.0,6.0,1.0,0.0,1.0,4.0,10.0,0.0,1.0
SPEZZA,JASON,C,90,87.0,0.0,2.0,85.0,27.0,22.0,36.0,2.0,68.0,73.0,13.0,1.0,354.0,241.0,221.0,199.0,68.0,13.0,6.0,48.0,19.0,6.0,5.0,3.0,6.0,0.0,0.0
O'REILLY,RYAN,C,90,44.0,2.0,0.0,42.0,9.0,20.0,13.0,2.0,25.0,29.0,13.0,2.0,317.0,197.0,291.0,205.0,36.0,4.0,4.0,19.0,8.0,5.0,4.0,4.0,3.0,0.0,1.0
NAMESTNIKOV,VLADISLAV,C,90,35.0,0.0,0.0,35.0,12.0,9.0,14.0,0.0,29.0,29.0,6.0,0.0,242.0,193.0,175.0,156.0,23.0,8.0,4.0,21.0,0.0,2.0,2.0,1.0,9.0,0.0,0.0
JOHANSSON,MARCUS,L,90,44.0,0.0,0.0,44.0,13.0,14.0,16.0,1.0,36.0,38.0,6.0,0.0,284.0,171.0,228.0,207.0,38.0,4.0,2.0,23.0,3.0,8.0,1.0,1.0,8.0,0.0,0.0
CHIASSON,ALEX,R,90,33.0,0.0,0.0,33.0,14.0,13.0,6.0,0.0,30.0,30.0,1.0,2.0,164.0,129.0,207.0,159.0,30.0,1.0,2.0,13.0,4.0,0.0,2.0,6.0,7.0,0.0,1.0
MCCANN,JARED,C,91,36.0,0.0,0.0,36.0,9.0,13.0,13.0,1.0,26.0,29.0,7.0,0.0,147.0,121.0,160.0,154.0,28.0,5.0,3.0,20.0,8.0,4.0,2.0,2.0,0.0,0.0,0.0
TAVARES,JOHN,C,91,85.0,0.0,1.0,84.0,25.0,25.0,31.0,4.0,58.0,63.0,22.0,0.0,371.0,269.0,244.0,211.0,76.0,3.0,6.0,37.0,10.0,19.0,8.0,0.0,10.0,0.0,1.0
STAMKOS,STEVEN,C,91,95.0,0.0,2.0,93.0,26.0,43.0,25.0,1.0,55.0,59.0,35.0,1.0,359.0,236.0,275.0,213.0,69.0,19.0,7.0,35.0,29.0,12.0,5.0,2.0,12.0,0.0,0.0
SEGUIN,TYLER,C,91,106.0,0.0,0.0,106.0,30.0,38.0,36.0,2.0,65.0,69.0,37.0,0.0,355.0,245.0,240.0,208.0,85.0,14.0,7.0,51.0,26.0,12.0,5.0,5.0,6.0,0.0,1.0
TARASENKO,VLADIMIR,R,91,103.0,0.0,0.0,103.0,28.0,30.0,37.0,8.0,63.0,75.0,28.0,0.0,353.0,240.0,242.0,204.0,85.0,9.0,9.0,76.0,8.0,14.0,1.0,0.0,4.0,0.0,0.0
KUZNETSOV,EVGENY,C,92,60.0,1.0,0.0,59.0,12.0,18.0,28.0,2.0,41.0,48.0,12.0,0.0,323.0,229.0,233.0,214.0,48.0,6.0,6.0,35.0,8.0,4.0,9.0,0.0,3.0,0.0,1.0
RAU,KYLE,C,92,8.0,0.0,1.0,7.0,3.0,2.0,3.0,0.0,8.0,8.0,0.0,0.0,27.0,26.0,22.0,22.0,8.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0
JOHANSEN,RYAN,C,92,27.0,0.0,0.0,27.0,6.0,11.0,8.0,2.0,17.0,21.0,6.0,0.0,153.0,120.0,105.0,101.0,18.0,5.0,4.0,15.0,5.0,2.0,3.0,1.0,1.0,0.0,0.0
LANDESKOG,GABRIEL,L,92,42.0,0.0,1.0,41.0,13.0,15.0,13.0,1.0,29.0,32.0,9.0,1.0,268.0,178.0,276.0,224.0,37.0,2.0,3.0,26.0,6.0,2.0,4.0,2.0,2.0,0.0,0.0
FRANZEN,JOHAN,C,93,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,8.0,7.0,8.0,7.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZIBANEJAD,MIKA,C,93,82.0,3.0,1.0,78.0,32.0,28.0,17.0,5.0,49.0,55.0,22.0,5.0,315.0,199.0,268.0,199.0,70.0,3.0,9.0,40.0,15.0,12.0,5.0,5.0,4.0,0.0,1.0
NUGENT-HOPKINS,RYAN,C,93,39.0,0.0,0.0,39.0,9.0,12.0,13.0,5.0,25.0,33.0,5.0,1.0,195.0,129.0,176.0,145.0,29.0,3.0,7.0,17.0,2.0,9.0,4.0,1.0,6.0,0.0,0.0
BENNETT,SAM,C,93,44.0,0.0,2.0,42.0,17.0,8.0,19.0,0.0,39.0,41.0,3.0,0.0,226.0,173.0,212.0,200.0,35.0,5.0,4.0,30.0,1.0,5.0,4.0,0.0,4.0,0.0,0.0
GOMEZ,SCOTT,C,93,5.0,0.0,0.0,5.0,2.0,3.0,0.0,0.0,5.0,5.0,0.0,0.0,40.0,35.0,38.0,34.0,4.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
YANDLE,KEITH,D,93,82.0,0.0,1.0,81.0,29.0,25.0,26.0,2.0,60.0,64.0,18.0,0.0,369.0,274.0,298.0,276.0,73.0,7.0,2.0,31.0,37.0,13.0,0.0,0.0,1.0,0.0,0.0
VORACEK,JAKUB,R,93,68.0,1.0,0.0,67.0,21.0,21.0,18.0,8.0,34.0,45.0,21.0,2.0,346.0,197.0,187.0,150.0,57.0,5.0,6.0,33.0,15.0,13.0,4.0,1.0,1.0,0.0,1.0
ETEM,EMERSON,R,96,7.0,0.0,0.0,7.0,2.0,1.0,4.0,0.0,7.0,7.0,0.0,0.0,30.0,30.0,47.0,47.0,7.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
RANTANEN,MIKKO,R,96,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,15.0,15.0,33.0,33.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
MCDAVID,CONNOR,C,97,32.0,0.0,0.0,32.0,13.0,6.0,13.0,0.0,21.0,24.0,8.0,0.0,183.0,124.0,154.0,127.0,27.0,3.0,2.0,9.0,0.0,7.0,5.0,3.0,8.0,0.0,0.0
