last,first,pos,num,hits,oz_hits,nz_hits,dz_hits,p1_hits,p2_hits,p3_hits,ot_hits,5v5_hits,ev_hits,pp_hits,sh_hits,hits_taken,oz_hits_t,nz_hits_t,dz_hits_t,p1_hits_t,p2_hits_t,p3_hits_t,ot_hits_t,5v5_hits_t,ev_hits_t,pp_hits_t,sh_hits_t,g_hit_5_5v5,b_hit_5_5v5,g_hit_10_5v5,b_hit_10_5v5,g_hit_5_ev,b_hit_5_ev,g_hit_10_ev,b_hit_10_ev,g_hit_5_pp,b_hit_5_pp,g_hit_10_pp,b_hit_10_pp,g_hit_5_sh,b_hit_5_sh,g_hit_10_sh,b_hit_10_sh
ALTSHULLER,DANIEL,G,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUBNYK,DEVAN,G,40,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCHOENFELD,NATHAN,G,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LEHNER,ROBIN,G,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RASK,TUUKKA,G,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DANIS,YANN,G,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TANGUAY,ALEX,L,40,22.0,16.0,0.0,6.0,5.0,11.0,6.0,0.0,20.0,20.0,1.0,1.0,36.0,7.0,1.0,28.0,16.0,9.0,11.0,0.0,33.0,33.0,2.0,1.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
ZETTERBERG,HENRIK,L,40,54.0,47.0,1.0,6.0,15.0,16.0,23.0,0.0,49.0,53.0,1.0,0.0,91.0,15.0,2.0,74.0,33.0,27.0,31.0,0.0,68.0,76.0,14.0,1.0,49.0,0.0,49.0,0.0,53.0,0.0,53.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZALEWSKI,MICHAEL,L,40,7.0,6.0,0.0,1.0,3.0,2.0,2.0,0.0,7.0,7.0,0.0,0.0,5.0,1.0,0.0,4.0,1.0,3.0,1.0,0.0,5.0,5.0,0.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOLL,JARED,R,40,53.0,38.0,1.0,14.0,24.0,16.0,13.0,0.0,53.0,53.0,0.0,0.0,22.0,6.0,0.0,16.0,9.0,10.0,3.0,0.0,22.0,22.0,0.0,0.0,53.0,0.0,53.0,0.0,53.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARMIA,JOEL,R,40,59.0,50.0,1.0,8.0,20.0,19.0,19.0,1.0,54.0,56.0,1.0,2.0,39.0,15.0,0.0,24.0,13.0,14.0,11.0,1.0,38.0,39.0,0.0,0.0,54.0,0.0,54.0,0.0,56.0,0.0,56.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0
GRABNER,MICHAEL,R,40,41.0,34.0,1.0,6.0,18.0,16.0,7.0,0.0,32.0,33.0,0.0,8.0,46.0,6.0,2.0,38.0,21.0,13.0,12.0,0.0,43.0,43.0,1.0,2.0,32.0,0.0,32.0,0.0,33.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0
WENNBERG,ALEXANDER,C,41,32.0,24.0,1.0,7.0,17.0,5.0,10.0,0.0,30.0,31.0,1.0,0.0,59.0,8.0,3.0,48.0,30.0,10.0,19.0,0.0,49.0,49.0,8.0,2.0,30.0,0.0,30.0,0.0,31.0,0.0,31.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MCKEGG,GREG,C,41,20.0,15.0,1.0,4.0,9.0,5.0,6.0,0.0,20.0,20.0,0.0,0.0,11.0,1.0,0.0,10.0,4.0,6.0,1.0,0.0,11.0,11.0,0.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEMPPAINEN,JOONAS,C,41,36.0,25.0,4.0,7.0,12.0,13.0,11.0,0.0,36.0,36.0,0.0,0.0,20.0,3.0,0.0,17.0,12.0,3.0,5.0,0.0,19.0,20.0,0.0,0.0,36.0,0.0,36.0,0.0,36.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLENDENING,LUKE,C,41,143.0,119.0,3.0,21.0,56.0,53.0,34.0,0.0,127.0,128.0,0.0,15.0,103.0,18.0,1.0,84.0,34.0,41.0,28.0,0.0,97.0,97.0,0.0,6.0,126.0,1.0,126.0,1.0,127.0,1.0,127.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0
MCNEILL,MARK,C,41,3.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BODNARCHUK,ANDREW,D,41,23.0,21.0,0.0,2.0,5.0,13.0,5.0,0.0,23.0,23.0,0.0,0.0,24.0,4.0,1.0,19.0,7.0,7.0,10.0,0.0,24.0,24.0,0.0,0.0,23.0,0.0,23.0,0.0,23.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUELLER,MIRCO,D,41,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,17.0,4.0,0.0,13.0,7.0,6.0,4.0,0.0,17.0,17.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BORTUZZO,ROBERT,D,41,93.0,76.0,1.0,16.0,37.0,29.0,27.0,0.0,86.0,87.0,0.0,6.0,73.0,11.0,3.0,59.0,34.0,23.0,16.0,0.0,72.0,72.0,0.0,1.0,86.0,0.0,86.0,0.0,87.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0
ANDERSON,CRAIG,G,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HALAK,JAROSLAV,G,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMITH,MIKE,G,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZOLNIERCZYK,HARRY,L,41,3.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BYRON,PAUL,L,41,112.0,93.0,0.0,19.0,44.0,34.0,34.0,0.0,110.0,111.0,0.0,1.0,44.0,12.0,2.0,30.0,20.0,13.0,11.0,0.0,39.0,40.0,0.0,4.0,109.0,1.0,109.0,1.0,110.0,1.0,110.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
KENINS,RONALDS,L,41,19.0,19.0,0.0,0.0,9.0,7.0,3.0,0.0,19.0,19.0,0.0,0.0,5.0,0.0,0.0,5.0,3.0,2.0,0.0,0.0,5.0,5.0,0.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPRONG,DANIEL,R,41,14.0,10.0,0.0,4.0,6.0,5.0,3.0,0.0,14.0,14.0,0.0,0.0,16.0,1.0,0.0,15.0,8.0,7.0,1.0,0.0,15.0,15.0,1.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOSHNIKOV,NIKITA,R,41,34.0,24.0,1.0,9.0,14.0,9.0,11.0,0.0,34.0,34.0,0.0,0.0,29.0,12.0,1.0,16.0,12.0,4.0,13.0,0.0,27.0,27.0,2.0,0.0,34.0,0.0,34.0,0.0,34.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NORDSTROM,JOAKIM,C,42,98.0,74.0,6.0,18.0,39.0,37.0,22.0,0.0,97.0,98.0,0.0,0.0,112.0,17.0,5.0,90.0,40.0,29.0,43.0,0.0,106.0,108.0,1.0,3.0,96.0,1.0,96.0,1.0,97.0,1.0,97.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MARCHESSAULT,JONATHAN,C,42,36.0,29.0,2.0,5.0,14.0,11.0,11.0,0.0,32.0,32.0,4.0,0.0,35.0,5.0,1.0,29.0,18.0,11.0,6.0,0.0,30.0,30.0,5.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
HOWDEN,QUINTON,C,42,116.0,100.0,1.0,15.0,52.0,33.0,31.0,0.0,116.0,116.0,0.0,0.0,80.0,16.0,2.0,62.0,35.0,33.0,12.0,0.0,79.0,80.0,0.0,0.0,116.0,0.0,116.0,0.0,116.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOZAK,TYLER,C,42,46.0,39.0,1.0,6.0,13.0,16.0,17.0,0.0,41.0,44.0,2.0,0.0,70.0,13.0,1.0,56.0,25.0,23.0,21.0,1.0,54.0,60.0,9.0,1.0,41.0,0.0,41.0,0.0,44.0,0.0,44.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
MANSON,JOSH,D,42,158.0,126.0,5.0,27.0,54.0,54.0,50.0,0.0,132.0,137.0,0.0,21.0,110.0,19.0,7.0,84.0,46.0,34.0,30.0,0.0,99.0,102.0,1.0,7.0,132.0,0.0,130.0,2.0,137.0,0.0,134.0,3.0,0.0,0.0,0.0,0.0,21.0,0.0,21.0,0.0
MAYFIELD,SCOTT,D,42,12.0,7.0,1.0,4.0,5.0,3.0,4.0,0.0,12.0,12.0,0.0,0.0,5.0,1.0,0.0,4.0,1.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLEPYSHEV,ANTON,L,42,13.0,12.0,0.0,1.0,8.0,3.0,2.0,0.0,13.0,13.0,0.0,0.0,7.0,2.0,1.0,4.0,3.0,3.0,1.0,0.0,7.0,7.0,0.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SELLECK,ERIC,L,42,3.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACKES,DAVID,R,42,239.0,187.0,5.0,47.0,82.0,86.0,69.0,2.0,205.0,217.0,8.0,14.0,131.0,29.0,2.0,100.0,47.0,47.0,36.0,1.0,107.0,114.0,12.0,5.0,205.0,0.0,204.0,1.0,217.0,0.0,216.0,1.0,8.0,0.0,8.0,0.0,14.0,0.0,14.0,0.0
WARD,JOEL,R,42,68.0,58.0,1.0,9.0,20.0,24.0,23.0,1.0,62.0,64.0,4.0,0.0,86.0,13.0,3.0,70.0,36.0,27.0,23.0,0.0,79.0,81.0,3.0,2.0,62.0,0.0,62.0,0.0,64.0,0.0,64.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
ANDRIGHETTO,SVEN,R,42,71.0,51.0,3.0,17.0,25.0,26.0,20.0,0.0,70.0,70.0,1.0,0.0,56.0,22.0,3.0,31.0,27.0,16.0,13.0,0.0,52.0,53.0,3.0,0.0,70.0,0.0,69.0,1.0,70.0,0.0,69.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CATENACCI,DANIEL,C,43,22.0,21.0,0.0,1.0,12.0,3.0,7.0,0.0,22.0,22.0,0.0,0.0,6.0,1.0,0.0,5.0,1.0,2.0,3.0,0.0,6.0,6.0,0.0,0.0,22.0,0.0,22.0,0.0,22.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HELM,DARREN,C,43,115.0,96.0,0.0,19.0,44.0,44.0,27.0,0.0,99.0,101.0,1.0,13.0,106.0,26.0,2.0,78.0,29.0,39.0,38.0,0.0,99.0,103.0,0.0,3.0,97.0,2.0,97.0,2.0,99.0,2.0,99.0,2.0,1.0,0.0,1.0,0.0,13.0,0.0,13.0,0.0
KADRI,NAZEM,C,43,148.0,115.0,7.0,26.0,52.0,51.0,41.0,4.0,132.0,143.0,4.0,1.0,191.0,36.0,4.0,151.0,64.0,61.0,61.0,5.0,156.0,165.0,26.0,0.0,132.0,0.0,132.0,0.0,143.0,0.0,143.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0
DZINGEL,RYAN,C,43,54.0,40.0,0.0,14.0,22.0,14.0,17.0,1.0,53.0,54.0,0.0,0.0,22.0,3.0,1.0,18.0,7.0,11.0,4.0,0.0,22.0,22.0,0.0,0.0,53.0,0.0,52.0,1.0,54.0,0.0,53.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SVEDBERG,VIKTOR,D,43,11.0,8.0,0.0,3.0,6.0,3.0,2.0,0.0,10.0,10.0,0.0,1.0,40.0,8.0,0.0,32.0,13.0,16.0,11.0,0.0,40.0,40.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
SHEARY,CONOR,L,43,15.0,11.0,0.0,4.0,8.0,4.0,3.0,0.0,15.0,15.0,0.0,0.0,56.0,7.0,1.0,48.0,20.0,24.0,12.0,0.0,52.0,53.0,3.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CARR,DANIEL,L,43,25.0,13.0,1.0,11.0,9.0,5.0,11.0,0.0,25.0,25.0,0.0,0.0,38.0,11.0,2.0,25.0,13.0,15.0,10.0,0.0,36.0,36.0,2.0,0.0,25.0,0.0,25.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRIBERG,MAX,L,43,7.0,6.0,0.0,1.0,4.0,2.0,1.0,0.0,7.0,7.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HARTNELL,SCOTT,L,43,131.0,101.0,3.0,27.0,50.0,38.0,43.0,0.0,118.0,124.0,6.0,1.0,66.0,11.0,2.0,53.0,22.0,31.0,13.0,0.0,61.0,61.0,5.0,0.0,118.0,0.0,118.0,0.0,124.0,0.0,124.0,0.0,6.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0
PLOTNIKOV,SERGEI,L,43,6.0,5.0,0.0,1.0,3.0,1.0,2.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WILSON,TOM,R,43,253.0,187.0,10.0,56.0,100.0,92.0,61.0,0.0,243.0,246.0,0.0,7.0,144.0,33.0,7.0,104.0,56.0,43.0,45.0,0.0,141.0,141.0,1.0,2.0,242.0,1.0,242.0,1.0,245.0,1.0,245.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0
NICHUSHKIN,VALERI,R,43,68.0,46.0,4.0,18.0,23.0,23.0,22.0,0.0,68.0,68.0,0.0,0.0,101.0,23.0,1.0,77.0,39.0,37.0,25.0,0.0,98.0,98.0,3.0,0.0,67.0,1.0,66.0,2.0,67.0,1.0,66.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAGEAU,JEAN-GABRIEL,C,44,166.0,130.0,7.0,29.0,65.0,63.0,38.0,0.0,150.0,155.0,1.0,10.0,113.0,22.0,3.0,88.0,35.0,37.0,41.0,0.0,105.0,107.0,3.0,3.0,150.0,0.0,149.0,1.0,155.0,0.0,154.0,1.0,1.0,0.0,1.0,0.0,10.0,0.0,10.0,0.0
THOMPSON,NATE,C,44,103.0,77.0,5.0,21.0,49.0,31.0,23.0,0.0,102.0,102.0,1.0,0.0,39.0,8.0,3.0,28.0,13.0,11.0,15.0,0.0,39.0,39.0,0.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
GRAOVAC,TYLER,C,44,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LECAVALIER,VINCENT,C,44,60.0,46.0,2.0,12.0,21.0,21.0,18.0,0.0,56.0,57.0,2.0,1.0,29.0,7.0,0.0,22.0,12.0,12.0,5.0,0.0,26.0,26.0,3.0,0.0,56.0,0.0,56.0,0.0,57.0,0.0,57.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0
ORPIK,BROOKS,D,44,125.0,97.0,2.0,26.0,41.0,35.0,49.0,0.0,112.0,115.0,0.0,10.0,69.0,17.0,3.0,49.0,27.0,23.0,19.0,0.0,65.0,67.0,0.0,2.0,111.0,1.0,110.0,2.0,114.0,1.0,113.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0
DE HAAN,CALVIN,D,44,128.0,84.0,3.0,41.0,38.0,44.0,46.0,0.0,108.0,110.0,1.0,17.0,118.0,27.0,3.0,88.0,49.0,37.0,30.0,2.0,109.0,114.0,0.0,4.0,108.0,0.0,107.0,1.0,110.0,0.0,109.0,1.0,1.0,0.0,1.0,0.0,17.0,0.0,17.0,0.0
DIETZ,DARREN,D,44,38.0,30.0,1.0,7.0,17.0,12.0,9.0,0.0,34.0,37.0,1.0,0.0,28.0,5.0,0.0,23.0,13.0,7.0,8.0,0.0,28.0,28.0,0.0,0.0,33.0,1.0,33.0,1.0,36.0,1.0,36.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SEIDENBERG,DENNIS,D,44,127.0,87.0,9.0,31.0,54.0,34.0,39.0,0.0,117.0,121.0,0.0,6.0,140.0,29.0,4.0,107.0,57.0,44.0,39.0,0.0,138.0,139.0,0.0,1.0,116.0,1.0,116.0,1.0,120.0,1.0,119.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0
GELINAS,ERIC,D,44,61.0,51.0,2.0,8.0,29.0,13.0,18.0,1.0,60.0,60.0,1.0,0.0,73.0,15.0,1.0,57.0,27.0,28.0,18.0,0.0,72.0,72.0,1.0,0.0,60.0,0.0,60.0,0.0,60.0,0.0,60.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
GUDBRANSON,ERIK,D,44,150.0,120.0,4.0,26.0,58.0,54.0,38.0,0.0,128.0,131.0,1.0,18.0,148.0,26.0,3.0,119.0,49.0,58.0,40.0,1.0,133.0,139.0,3.0,6.0,128.0,0.0,127.0,1.0,131.0,0.0,130.0,1.0,1.0,0.0,1.0,0.0,18.0,0.0,18.0,0.0
FALK,JUSTIN,D,44,37.0,36.0,0.0,1.0,8.0,20.0,9.0,0.0,34.0,34.0,0.0,3.0,45.0,8.0,0.0,37.0,17.0,17.0,11.0,0.0,44.0,44.0,0.0,1.0,34.0,0.0,33.0,1.0,34.0,0.0,33.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0
CONNAUTON,KEVIN,D,44,76.0,58.0,3.0,15.0,22.0,27.0,27.0,0.0,71.0,73.0,1.0,2.0,60.0,13.0,1.0,46.0,18.0,24.0,18.0,0.0,55.0,56.0,4.0,0.0,71.0,0.0,71.0,0.0,73.0,0.0,73.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0
VLASIC,MARC-EDOUARD,D,44,47.0,34.0,1.0,12.0,7.0,16.0,24.0,0.0,42.0,45.0,0.0,2.0,125.0,22.0,5.0,98.0,60.0,32.0,33.0,0.0,114.0,120.0,1.0,4.0,42.0,0.0,42.0,0.0,45.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
BARTKOWSKI,MATT,D,44,141.0,113.0,2.0,26.0,63.0,42.0,36.0,0.0,129.0,132.0,0.0,9.0,73.0,15.0,3.0,55.0,33.0,27.0,13.0,0.0,71.0,72.0,0.0,1.0,129.0,0.0,128.0,1.0,132.0,0.0,131.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0
RIELLY,MORGAN,D,44,58.0,48.0,1.0,9.0,23.0,21.0,12.0,2.0,48.0,51.0,4.0,3.0,121.0,19.0,2.0,100.0,53.0,25.0,41.0,2.0,110.0,118.0,2.0,1.0,47.0,1.0,46.0,2.0,50.0,1.0,49.0,2.0,4.0,0.0,4.0,0.0,3.0,0.0,3.0,0.0
WOOD,MILES,L,44,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DESLAURIERS,NICOLAS,L,44,206.0,164.0,4.0,38.0,81.0,76.0,49.0,0.0,204.0,205.0,0.0,1.0,64.0,13.0,2.0,49.0,26.0,14.0,24.0,0.0,64.0,64.0,0.0,0.0,204.0,0.0,204.0,0.0,205.0,0.0,205.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
MCGINN,TYE,L,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KASSIAN,ZACK,R,44,95.0,75.0,4.0,16.0,42.0,31.0,22.0,0.0,93.0,94.0,0.0,1.0,33.0,13.0,1.0,19.0,8.0,15.0,10.0,0.0,32.0,32.0,1.0,0.0,93.0,0.0,93.0,0.0,94.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
MCFARLAND,JOHN,C,45,5.0,5.0,0.0,0.0,2.0,2.0,1.0,0.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,4.0,0.0,1.0,0.0,5.0,5.0,0.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WIDEMAN,CHRIS,D,45,57.0,40.0,2.0,15.0,19.0,22.0,16.0,0.0,55.0,57.0,0.0,0.0,95.0,17.0,6.0,72.0,39.0,35.0,21.0,0.0,92.0,93.0,2.0,0.0,55.0,0.0,55.0,0.0,57.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MORROW,JOE,D,45,28.0,20.0,2.0,6.0,11.0,10.0,7.0,0.0,26.0,26.0,1.0,1.0,45.0,7.0,0.0,38.0,19.0,17.0,9.0,0.0,45.0,45.0,0.0,0.0,26.0,0.0,26.0,0.0,26.0,0.0,26.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
BARBERIO,MARK,D,45,12.0,9.0,1.0,2.0,4.0,7.0,1.0,0.0,12.0,12.0,0.0,0.0,55.0,6.0,2.0,47.0,20.0,14.0,21.0,0.0,55.0,55.0,0.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VATANEN,SAMI,D,45,85.0,69.0,0.0,16.0,28.0,32.0,24.0,1.0,72.0,73.0,3.0,9.0,106.0,24.0,0.0,82.0,40.0,38.0,27.0,1.0,91.0,99.0,4.0,3.0,72.0,0.0,72.0,0.0,73.0,0.0,73.0,0.0,3.0,0.0,3.0,0.0,9.0,0.0,9.0,0.0
ELLIOTT,STEFAN,D,45,10.0,8.0,0.0,2.0,7.0,2.0,1.0,0.0,10.0,10.0,0.0,0.0,26.0,5.0,0.0,21.0,9.0,10.0,7.0,0.0,24.0,24.0,2.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LABARBERA,JASON,G,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
