last,first,pos,num,pens,oz_pen,nz_pen,dz_pen,nozone_pen,p1_pen,p2_pen,p3_pen,ot_pen,5v5_pen,ev_pen,pp_pen,sh_pen,pen_mins,min_pen,dblmin_pen,maj_pen,mis_pen,gamemis_pen,match_pen,ps_pen,pen_drawn,oz_pen_dr,nz_pen_dr,nozone_pen_dr,dz_pen_dr,p1_pen_dr,p2_pen_dr,p3_pen_dr,ot_pen_dr,5v5_pen_dr,ev_pen_dr,pp_pen_dr,sh_pen_dr,pen_min_dr,min_pen_dr,dblmin_pen_dr,maj_pen_dr,mis_pen_dr,gamemis_pen_dr,match_pen_dr,ps_pen_dr
LECAVALIER,VINCENT,C,40,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCRIVENS,BEN,G,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
ALTSHULLER,DANIEL,G,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUBNYK,DEVAN,G,40,4.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,1.0,3.0,0.0,1.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,1.0,6.0,0.0,3.0,2.0,3.0,1.0,7.0,9.0,0.0,0.0,18.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
SCHOENFELD,NATHAN,G,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LEHNER,ROBIN,G,40,4.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,1.0,3.0,0.0,1.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
RASK,TUUKKA,G,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
DANIS,YANN,G,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TANGUAY,ALEX,L,40,16.0,1.0,2.0,1.0,12.0,4.0,6.0,6.0,0.0,9.0,15.0,1.0,0.0,32.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,1.0,8.0,2.0,3.0,6.0,3.0,0.0,10.0,11.0,0.0,1.0,26.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0
ZETTERBERG,HENRIK,L,40,12.0,2.0,0.0,0.0,10.0,4.0,3.0,5.0,0.0,7.0,9.0,3.0,0.0,24.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,3.0,14.0,0.0,7.0,4.0,6.0,1.0,12.0,15.0,1.0,2.0,38.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0
ZALEWSKI,MICHAEL,L,40,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOLL,JARED,R,40,16.0,3.0,2.0,0.0,11.0,6.0,8.0,2.0,0.0,6.0,16.0,0.0,0.0,61.0,8.0,0.0,7.0,0.0,1.0,0.0,0.0,13.0,1.0,2.0,8.0,2.0,4.0,7.0,2.0,0.0,6.0,12.0,0.0,1.0,44.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0
ARMIA,JOEL,R,40,6.0,0.0,0.0,1.0,5.0,3.0,2.0,1.0,0.0,4.0,6.0,0.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,5.0,1.0,0.0,3.0,4.0,0.0,5.0,7.0,0.0,0.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
GRABNER,MICHAEL,R,40,6.0,3.0,0.0,0.0,3.0,1.0,1.0,4.0,0.0,4.0,5.0,0.0,1.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
WENNBERG,ALEXANDER,C,41,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,5.0,3.0,10.0,0.0,3.0,6.0,8.0,1.0,15.0,17.0,1.0,0.0,36.0,16.0,1.0,0.0,0.0,0.0,0.0,1.0
MCKEGG,GREG,C,41,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
KEMPPAINEN,JOONAS,C,41,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLENDENING,LUKE,C,41,23.0,5.0,2.0,2.0,14.0,9.0,10.0,4.0,0.0,13.0,19.0,0.0,4.0,46.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,1.0,14.0,6.0,3.0,9.0,10.0,0.0,15.0,19.0,0.0,3.0,52.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0
MCNEILL,MARK,C,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BODNARCHUK,ANDREW,D,41,3.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
MUELLER,MIRCO,D,41,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
BORTUZZO,ROBERT,D,41,20.0,3.0,5.0,1.0,11.0,8.0,9.0,3.0,0.0,15.0,19.0,0.0,1.0,52.0,16.0,0.0,4.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,4.0,3.0,5.0,4.0,0.0,0.0,1.0,9.0,0.0,0.0,30.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0
ANDERSON,CRAIG,G,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HALAK,JAROSLAV,G,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SMITH,MIKE,G,41,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZOLNIERCZYK,HARRY,L,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BYRON,PAUL,L,41,4.0,1.0,0.0,0.0,3.0,0.0,1.0,3.0,0.0,2.0,4.0,0.0,0.0,11.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,2.0,15.0,1.0,4.0,7.0,7.0,0.0,12.0,16.0,0.0,2.0,39.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0
KENINS,RONALDS,L,41,3.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
SPRONG,DANIEL,R,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SOSHNIKOV,NIKITA,R,41,3.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,3.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
NORDSTROM,JOAKIM,C,42,6.0,1.0,0.0,0.0,5.0,1.0,4.0,1.0,0.0,2.0,6.0,0.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3.0,3.0,14.0,0.0,6.0,8.0,6.0,0.0,15.0,19.0,0.0,1.0,40.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
MARCHESSAULT,JONATHAN,C,42,4.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0,0.0,3.0,3.0,1.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,11.0,0.0,2.0,7.0,3.0,0.0,5.0,9.0,3.0,0.0,24.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
HOWDEN,QUINTON,C,42,9.0,1.0,1.0,3.0,4.0,4.0,2.0,3.0,0.0,7.0,9.0,0.0,0.0,18.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,2.0,5.0,0.0,2.0,4.0,3.0,0.0,8.0,9.0,0.0,0.0,18.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
BOZAK,TYLER,C,42,9.0,0.0,0.0,1.0,8.0,3.0,2.0,4.0,0.0,7.0,8.0,1.0,0.0,18.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,6.0,2.0,5.0,1.0,4.0,0.0,10.0,10.0,0.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
MANSON,JOSH,D,42,23.0,0.0,3.0,2.0,18.0,7.0,9.0,7.0,0.0,14.0,21.0,0.0,2.0,74.0,17.0,0.0,4.0,1.0,1.0,0.0,0.0,22.0,2.0,2.0,17.0,1.0,8.0,6.0,8.0,0.0,17.0,18.0,0.0,4.0,56.0,18.0,0.0,4.0,0.0,0.0,0.0,0.0
MAYFIELD,SCOTT,D,42,4.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,0.0,1.0,4.0,0.0,0.0,11.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
SLEPYSHEV,ANTON,L,42,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
SELLECK,ERIC,L,42,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
BACKES,DAVID,R,42,37.0,5.0,4.0,4.0,24.0,10.0,19.0,8.0,0.0,20.0,28.0,4.0,5.0,83.0,34.0,0.0,3.0,0.0,0.0,0.0,0.0,14.0,1.0,2.0,11.0,0.0,4.0,9.0,1.0,0.0,7.0,10.0,1.0,3.0,37.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0
WARD,JOEL,R,42,14.0,0.0,1.0,5.0,8.0,4.0,8.0,2.0,0.0,9.0,12.0,1.0,1.0,28.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,7.0,1.0,3.0,4.0,2.0,0.0,6.0,8.0,0.0,1.0,18.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
ANDRIGHETTO,SVEN,R,42,3.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,7.0,1.0,6.0,3.0,0.0,0.0,7.0,9.0,0.0,0.0,18.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
CATENACCI,DANIEL,C,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
HELM,DARREN,C,43,16.0,0.0,1.0,3.0,12.0,4.0,7.0,5.0,0.0,10.0,14.0,1.0,1.0,32.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,6.0,3.0,19.0,2.0,15.0,5.0,10.0,0.0,24.0,26.0,1.0,3.0,60.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
KADRI,NAZEM,C,43,35.0,3.0,5.0,2.0,25.0,6.0,13.0,14.0,2.0,26.0,33.0,1.0,1.0,73.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,64.0,6.0,10.0,46.0,2.0,12.0,23.0,28.0,1.0,42.0,62.0,2.0,0.0,141.0,61.0,1.0,1.0,0.0,1.0,0.0,0.0
DZINGEL,RYAN,C,43,4.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,4.0,4.0,0.0,0.0,11.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
SVEDBERG,VIKTOR,D,43,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SHEARY,CONOR,L,43,4.0,0.0,1.0,0.0,3.0,0.0,3.0,1.0,0.0,3.0,4.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,6.0,2.0,2.0,6.0,2.0,0.0,7.0,9.0,1.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
CARR,DANIEL,L,43,4.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,3.0,4.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
FRIBERG,MAX,L,43,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HARTNELL,SCOTT,L,43,42.0,3.0,3.0,8.0,28.0,12.0,19.0,11.0,0.0,24.0,39.0,3.0,0.0,112.0,36.0,0.0,4.0,1.0,1.0,0.0,0.0,25.0,3.0,2.0,16.0,4.0,8.0,11.0,6.0,0.0,12.0,23.0,1.0,1.0,56.0,23.0,0.0,2.0,0.0,0.0,0.0,0.0
PLOTNIKOV,SERGEI,L,43,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WILSON,TOM,R,43,56.0,4.0,6.0,1.0,45.0,19.0,23.0,14.0,0.0,36.0,53.0,0.0,3.0,163.0,44.0,0.0,9.0,1.0,1.0,1.0,0.0,48.0,2.0,11.0,33.0,2.0,18.0,17.0,13.0,0.0,26.0,45.0,0.0,3.0,128.0,39.0,0.0,8.0,1.0,0.0,0.0,0.0
NICHUSHKIN,VALERI,R,43,6.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,0.0,5.0,6.0,0.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,9.0,1.0,5.0,4.0,3.0,0.0,10.0,12.0,0.0,0.0,22.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0
PAGEAU,JEAN-GABRIEL,C,44,9.0,0.0,1.0,1.0,7.0,3.0,3.0,3.0,0.0,7.0,8.0,1.0,0.0,26.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,1.0,2.0,14.0,0.0,3.0,6.0,8.0,0.0,13.0,16.0,1.0,0.0,42.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0
THOMPSON,NATE,C,44,14.0,1.0,2.0,2.0,9.0,3.0,4.0,7.0,0.0,11.0,14.0,0.0,0.0,47.0,11.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,4.0,1.0,1.0,2.0,2.0,0.0,4.0,5.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
GRAOVAC,TYLER,C,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LECAVALIER,VINCENT,C,44,10.0,0.0,2.0,3.0,5.0,6.0,3.0,1.0,0.0,8.0,10.0,0.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
ORPIK,BROOKS,D,44,13.0,3.0,1.0,2.0,7.0,7.0,3.0,3.0,0.0,12.0,12.0,0.0,1.0,24.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
DE HAAN,CALVIN,D,44,10.0,0.0,1.0,3.0,6.0,5.0,1.0,4.0,0.0,8.0,10.0,0.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,3.0,1.0,1.0,3.0,2.0,0.0,4.0,6.0,0.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
DIETZ,DARREN,D,44,5.0,0.0,1.0,1.0,3.0,0.0,2.0,3.0,0.0,4.0,5.0,0.0,0.0,13.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
SEIDENBERG,DENNIS,D,44,12.0,0.0,0.0,2.0,10.0,3.0,3.0,6.0,0.0,10.0,12.0,0.0,0.0,24.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,4.0,4.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
GELINAS,ERIC,D,44,8.0,1.0,1.0,2.0,4.0,1.0,5.0,1.0,1.0,6.0,7.0,1.0,0.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
GUDBRANSON,ERIK,D,44,20.0,4.0,2.0,2.0,12.0,5.0,10.0,5.0,0.0,13.0,17.0,1.0,2.0,49.0,17.0,0.0,3.0,0.0,0.0,0.0,0.0,18.0,4.0,1.0,12.0,1.0,4.0,11.0,3.0,0.0,9.0,14.0,0.0,4.0,47.0,14.0,1.0,3.0,0.0,0.0,0.0,0.0
FALK,JUSTIN,D,44,6.0,2.0,0.0,1.0,3.0,1.0,3.0,2.0,0.0,2.0,6.0,0.0,0.0,17.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,5.0,2.0,1.0,3.0,5.0,0.0,4.0,9.0,0.0,0.0,21.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0
CONNAUTON,KEVIN,D,44,14.0,0.0,3.0,1.0,10.0,4.0,6.0,4.0,0.0,9.0,13.0,0.0,1.0,39.0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,7.0,0.0,1.0,5.0,2.0,0.0,4.0,7.0,0.0,1.0,27.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0
VLASIC,MARC-EDOUARD,D,44,13.0,0.0,5.0,1.0,7.0,2.0,6.0,5.0,0.0,6.0,11.0,0.0,2.0,48.0,9.0,0.0,2.0,2.0,0.0,0.0,0.0,7.0,0.0,1.0,6.0,0.0,2.0,3.0,2.0,0.0,4.0,7.0,0.0,0.0,20.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0
BARTKOWSKI,MATT,D,44,25.0,0.0,0.0,6.0,19.0,11.0,8.0,6.0,0.0,18.0,25.0,0.0,0.0,50.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,5.0,0.0,3.0,2.0,3.0,0.0,5.0,8.0,0.0,0.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0
RIELLY,MORGAN,D,44,14.0,2.0,0.0,0.0,12.0,4.0,5.0,5.0,0.0,10.0,10.0,2.0,2.0,28.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,1.0,8.0,0.0,4.0,3.0,5.0,0.0,8.0,10.0,1.0,1.0,26.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0
WOOD,MILES,L,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DESLAURIERS,NICOLAS,L,44,14.0,0.0,2.0,2.0,10.0,3.0,6.0,5.0,0.0,6.0,13.0,1.0,0.0,59.0,7.0,0.0,5.0,2.0,0.0,0.0,0.0,19.0,3.0,3.0,13.0,0.0,6.0,11.0,2.0,0.0,17.0,19.0,0.0,0.0,53.0,14.0,0.0,5.0,0.0,0.0,0.0,0.0
MCGINN,TYE,L,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KASSIAN,ZACK,R,44,29.0,2.0,6.0,1.0,20.0,7.0,13.0,9.0,0.0,12.0,29.0,0.0,0.0,114.0,20.0,1.0,2.0,5.0,1.0,0.0,0.0,11.0,2.0,3.0,6.0,0.0,3.0,6.0,2.0,0.0,6.0,11.0,0.0,0.0,28.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0
MCFARLAND,JOHN,C,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WIDEMAN,CHRIS,D,45,17.0,4.0,0.0,1.0,12.0,9.0,4.0,4.0,0.0,16.0,17.0,0.0,0.0,34.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,1.0,2.0,0.0,3.0,0.0,2.0,5.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
